img1,img2,label
data\LFW\lfw-deepfunneled\Pete_Carroll\Pete_Carroll_0002.jpg,data\LFW\lfw-deepfunneled\Pete_Carroll\Pete_Carroll_0003.jpg,1
data\LFW\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0003.jpg,data\LFW\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0018.jpg,1
data\LFW\lfw-deepfunneled\Peter_Arnett\Peter_Arnett_0002.jpg,data\LFW\lfw-deepfunneled\Peter_Arnett\Peter_Arnett_0003.jpg,1
data\LFW\lfw-deepfunneled\Peter_Bacanovic\Peter_Bacanovic_0001.jpg,data\LFW\lfw-deepfunneled\Peter_Bacanovic\Peter_Bacanovic_0002.jpg,1
data\LFW\lfw-deepfunneled\Peter_Hillary\Peter_Hillary_0001.jpg,data\LFW\lfw-deepfunneled\Peter_Hillary\Peter_Hillary_0002.jpg,1
data\LFW\lfw-deepfunneled\Peter_Struck\Peter_Struck_0001.jpg,data\LFW\lfw-deepfunneled\Peter_Struck\Peter_Struck_0003.jpg,1
data\LFW\lfw-deepfunneled\Peter_Struck\Peter_Struck_0001.jpg,data\LFW\lfw-deepfunneled\Peter_Struck\Peter_Struck_0005.jpg,1
data\LFW\lfw-deepfunneled\Petria_Thomas\Petria_Thomas_0001.jpg,data\LFW\lfw-deepfunneled\Petria_Thomas\Petria_Thomas_0002.jpg,1
data\LFW\lfw-deepfunneled\Philippe_Noiret\Philippe_Noiret_0001.jpg,data\LFW\lfw-deepfunneled\Philippe_Noiret\Philippe_Noiret_0002.jpg,1
data\LFW\lfw-deepfunneled\Prince_Charles\Prince_Charles_0002.jpg,data\LFW\lfw-deepfunneled\Prince_Charles\Prince_Charles_0004.jpg,1
data\LFW\lfw-deepfunneled\Prince_Claus\Prince_Claus_0001.jpg,data\LFW\lfw-deepfunneled\Prince_Claus\Prince_Claus_0003.jpg,1
data\LFW\lfw-deepfunneled\Prince_Edward\Prince_Edward_0001.jpg,data\LFW\lfw-deepfunneled\Prince_Edward\Prince_Edward_0002.jpg,1
data\LFW\lfw-deepfunneled\Prince_Harry\Prince_Harry_0001.jpg,data\LFW\lfw-deepfunneled\Prince_Harry\Prince_Harry_0002.jpg,1
data\LFW\lfw-deepfunneled\Prince_Naruhito\Prince_Naruhito_0002.jpg,data\LFW\lfw-deepfunneled\Prince_Naruhito\Prince_Naruhito_0003.jpg,1
data\LFW\lfw-deepfunneled\Prince_William\Prince_William_0001.jpg,data\LFW\lfw-deepfunneled\Prince_William\Prince_William_0002.jpg,1
data\LFW\lfw-deepfunneled\Princess_Anne\Princess_Anne_0001.jpg,data\LFW\lfw-deepfunneled\Princess_Anne\Princess_Anne_0002.jpg,1
data\LFW\lfw-deepfunneled\Princess_Caroline\Princess_Caroline_0001.jpg,data\LFW\lfw-deepfunneled\Princess_Caroline\Princess_Caroline_0004.jpg,1
data\LFW\lfw-deepfunneled\Princess_Elisabeth\Princess_Elisabeth_0001.jpg,data\LFW\lfw-deepfunneled\Princess_Elisabeth\Princess_Elisabeth_0002.jpg,1
data\LFW\lfw-deepfunneled\Princess_Masako\Princess_Masako_0001.jpg,data\LFW\lfw-deepfunneled\Princess_Masako\Princess_Masako_0002.jpg,1
data\LFW\lfw-deepfunneled\Priscilla_Owen\Priscilla_Owen_0001.jpg,data\LFW\lfw-deepfunneled\Priscilla_Owen\Priscilla_Owen_0002.jpg,1
data\LFW\lfw-deepfunneled\Pupi_Avati\Pupi_Avati_0002.jpg,data\LFW\lfw-deepfunneled\Pupi_Avati\Pupi_Avati_0003.jpg,1
data\LFW\lfw-deepfunneled\Queen_Beatrix\Queen_Beatrix_0001.jpg,data\LFW\lfw-deepfunneled\Queen_Beatrix\Queen_Beatrix_0004.jpg,1
data\LFW\lfw-deepfunneled\Queen_Beatrix\Queen_Beatrix_0002.jpg,data\LFW\lfw-deepfunneled\Queen_Beatrix\Queen_Beatrix_0003.jpg,1
data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0004.jpg,data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0011.jpg,1
data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0005.jpg,data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0013.jpg,1
data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0006.jpg,data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0007.jpg,1
data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0006.jpg,data\LFW\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0011.jpg,1
data\LFW\lfw-deepfunneled\Queen_Latifah\Queen_Latifah_0001.jpg,data\LFW\lfw-deepfunneled\Queen_Latifah\Queen_Latifah_0003.jpg,1
data\LFW\lfw-deepfunneled\Rainer_Schuettler\Rainer_Schuettler_0001.jpg,data\LFW\lfw-deepfunneled\Rainer_Schuettler\Rainer_Schuettler_0004.jpg,1
data\LFW\lfw-deepfunneled\Rainer_Schuettler\Rainer_Schuettler_0003.jpg,data\LFW\lfw-deepfunneled\Rainer_Schuettler\Rainer_Schuettler_0004.jpg,1
data\LFW\lfw-deepfunneled\Ralph_Lauren\Ralph_Lauren_0001.jpg,data\LFW\lfw-deepfunneled\Ralph_Lauren\Ralph_Lauren_0002.jpg,1
data\LFW\lfw-deepfunneled\Ranil_Wickremasinghe\Ranil_Wickremasinghe_0002.jpg,data\LFW\lfw-deepfunneled\Ranil_Wickremasinghe\Ranil_Wickremasinghe_0003.jpg,1
data\LFW\lfw-deepfunneled\Raoul_Ruiz\Raoul_Ruiz_0001.jpg,data\LFW\lfw-deepfunneled\Raoul_Ruiz\Raoul_Ruiz_0004.jpg,1
data\LFW\lfw-deepfunneled\Raoul_Ruiz\Raoul_Ruiz_0003.jpg,data\LFW\lfw-deepfunneled\Raoul_Ruiz\Raoul_Ruiz_0004.jpg,1
data\LFW\lfw-deepfunneled\Raquel_Welch\Raquel_Welch_0001.jpg,data\LFW\lfw-deepfunneled\Raquel_Welch\Raquel_Welch_0002.jpg,1
data\LFW\lfw-deepfunneled\Ray_Allen\Ray_Allen_0001.jpg,data\LFW\lfw-deepfunneled\Ray_Allen\Ray_Allen_0002.jpg,1
data\LFW\lfw-deepfunneled\Ray_Allen\Ray_Allen_0002.jpg,data\LFW\lfw-deepfunneled\Ray_Allen\Ray_Allen_0003.jpg,1
data\LFW\lfw-deepfunneled\Raymond_Odierno\Raymond_Odierno_0001.jpg,data\LFW\lfw-deepfunneled\Raymond_Odierno\Raymond_Odierno_0002.jpg,1
data\LFW\lfw-deepfunneled\Rebekah_Chantay_Revels\Rebekah_Chantay_Revels_0002.jpg,data\LFW\lfw-deepfunneled\Rebekah_Chantay_Revels\Rebekah_Chantay_Revels_0004.jpg,1
data\LFW\lfw-deepfunneled\Rebekah_Chantay_Revels\Rebekah_Chantay_Revels_0003.jpg,data\LFW\lfw-deepfunneled\Rebekah_Chantay_Revels\Rebekah_Chantay_Revels_0004.jpg,1
data\LFW\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0002.jpg,data\LFW\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0004.jpg,1
data\LFW\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0002.jpg,data\LFW\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0008.jpg,1
data\LFW\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0014.jpg,data\LFW\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0029.jpg,1
data\LFW\lfw-deepfunneled\Reggie_Miller\Reggie_Miller_0001.jpg,data\LFW\lfw-deepfunneled\Reggie_Miller\Reggie_Miller_0002.jpg,1
data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0001.jpg,data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0003.jpg,1
data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0002.jpg,data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0023.jpg,1
data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0009.jpg,data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0022.jpg,1
data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0017.jpg,data\LFW\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0018.jpg,1
data\LFW\lfw-deepfunneled\Ricardo_Monasterio\Ricardo_Monasterio_0001.jpg,data\LFW\lfw-deepfunneled\Ricardo_Monasterio\Ricardo_Monasterio_0002.jpg,1
data\LFW\lfw-deepfunneled\Ricardo_Sanchez\Ricardo_Sanchez_0003.jpg,data\LFW\lfw-deepfunneled\Ricardo_Sanchez\Ricardo_Sanchez_0004.jpg,1
data\LFW\lfw-deepfunneled\Richard_Branson\Richard_Branson_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Branson\Richard_Branson_0002.jpg,1
data\LFW\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0003.jpg,1
data\LFW\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0002.jpg,data\LFW\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0006.jpg,1
data\LFW\lfw-deepfunneled\Richard_Haass\Richard_Haass_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Haass\Richard_Haass_0002.jpg,1
data\LFW\lfw-deepfunneled\Richard_Krajicek\Richard_Krajicek_0002.jpg,data\LFW\lfw-deepfunneled\Richard_Krajicek\Richard_Krajicek_0003.jpg,1
data\LFW\lfw-deepfunneled\Richard_Myers\Richard_Myers_0003.jpg,data\LFW\lfw-deepfunneled\Richard_Myers\Richard_Myers_0004.jpg,1
data\LFW\lfw-deepfunneled\Richard_Myers\Richard_Myers_0003.jpg,data\LFW\lfw-deepfunneled\Richard_Myers\Richard_Myers_0014.jpg,1
data\LFW\lfw-deepfunneled\Richard_Virenque\Richard_Virenque_0003.jpg,data\LFW\lfw-deepfunneled\Richard_Virenque\Richard_Virenque_0004.jpg,1
data\LFW\lfw-deepfunneled\Rick_Barnes\Rick_Barnes_0001.jpg,data\LFW\lfw-deepfunneled\Rick_Barnes\Rick_Barnes_0002.jpg,1
data\LFW\lfw-deepfunneled\Rick_Barnes\Rick_Barnes_0001.jpg,data\LFW\lfw-deepfunneled\Rick_Barnes\Rick_Barnes_0003.jpg,1
data\LFW\lfw-deepfunneled\Rick_Santorum\Rick_Santorum_0002.jpg,data\LFW\lfw-deepfunneled\Rick_Santorum\Rick_Santorum_0003.jpg,1
data\LFW\lfw-deepfunneled\Rick_Stansbury\Rick_Stansbury_0001.jpg,data\LFW\lfw-deepfunneled\Rick_Stansbury\Rick_Stansbury_0002.jpg,1
data\LFW\lfw-deepfunneled\Ricky_Martin\Ricky_Martin_0001.jpg,data\LFW\lfw-deepfunneled\Ricky_Martin\Ricky_Martin_0002.jpg,1
data\LFW\lfw-deepfunneled\Rio_Ferdinand\Rio_Ferdinand_0001.jpg,data\LFW\lfw-deepfunneled\Rio_Ferdinand\Rio_Ferdinand_0002.jpg,1
data\LFW\lfw-deepfunneled\Rob_Lowe\Rob_Lowe_0001.jpg,data\LFW\lfw-deepfunneled\Rob_Lowe\Rob_Lowe_0003.jpg,1
data\LFW\lfw-deepfunneled\Rob_Lowe\Rob_Lowe_0002.jpg,data\LFW\lfw-deepfunneled\Rob_Lowe\Rob_Lowe_0003.jpg,1
data\LFW\lfw-deepfunneled\Rob_Lowe\Rob_Lowe_0003.jpg,data\LFW\lfw-deepfunneled\Rob_Lowe\Rob_Lowe_0004.jpg,1
data\LFW\lfw-deepfunneled\Rob_Marshall\Rob_Marshall_0004.jpg,data\LFW\lfw-deepfunneled\Rob_Marshall\Rob_Marshall_0006.jpg,1
data\LFW\lfw-deepfunneled\Robbie_Williams\Robbie_Williams_0001.jpg,data\LFW\lfw-deepfunneled\Robbie_Williams\Robbie_Williams_0003.jpg,1
data\LFW\lfw-deepfunneled\Robert_Blackwill\Robert_Blackwill_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Blackwill\Robert_Blackwill_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_Bullock\Robert_Bullock_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Bullock\Robert_Bullock_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_De_Niro\Robert_De_Niro_0001.jpg,data\LFW\lfw-deepfunneled\Robert_De_Niro\Robert_De_Niro_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_De_Niro\Robert_De_Niro_0001.jpg,data\LFW\lfw-deepfunneled\Robert_De_Niro\Robert_De_Niro_0006.jpg,1
data\LFW\lfw-deepfunneled\Robert_De_Niro\Robert_De_Niro_0005.jpg,data\LFW\lfw-deepfunneled\Robert_De_Niro\Robert_De_Niro_0006.jpg,1
data\LFW\lfw-deepfunneled\Robert_Duvall\Robert_Duvall_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Duvall\Robert_Duvall_0007.jpg,1
data\LFW\lfw-deepfunneled\Robert_Duvall\Robert_Duvall_0003.jpg,data\LFW\lfw-deepfunneled\Robert_Duvall\Robert_Duvall_0006.jpg,1
data\LFW\lfw-deepfunneled\Robert_Ehrlich\Robert_Ehrlich_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Ehrlich\Robert_Ehrlich_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_Fico\Robert_Fico_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Fico\Robert_Fico_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_Kocharian\Robert_Kocharian_0003.jpg,data\LFW\lfw-deepfunneled\Robert_Kocharian\Robert_Kocharian_0004.jpg,1
data\LFW\lfw-deepfunneled\Robert_Mugabe\Robert_Mugabe_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Mugabe\Robert_Mugabe_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_Stack\Robert_Stack_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Stack\Robert_Stack_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_Witt\Robert_Witt_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Witt\Robert_Witt_0002.jpg,1
data\LFW\lfw-deepfunneled\Robert_Zoellick\Robert_Zoellick_0002.jpg,data\LFW\lfw-deepfunneled\Robert_Zoellick\Robert_Zoellick_0006.jpg,1
data\LFW\lfw-deepfunneled\Roberto_Benigni\Roberto_Benigni_0001.jpg,data\LFW\lfw-deepfunneled\Roberto_Benigni\Roberto_Benigni_0002.jpg,1
data\LFW\lfw-deepfunneled\Roberto_Carlos\Roberto_Carlos_0001.jpg,data\LFW\lfw-deepfunneled\Roberto_Carlos\Roberto_Carlos_0002.jpg,1
data\LFW\lfw-deepfunneled\Robinson_Stevenin\Robinson_Stevenin_0001.jpg,data\LFW\lfw-deepfunneled\Robinson_Stevenin\Robinson_Stevenin_0002.jpg,1
data\LFW\lfw-deepfunneled\Roger_Federer\Roger_Federer_0004.jpg,data\LFW\lfw-deepfunneled\Roger_Federer\Roger_Federer_0008.jpg,1
data\LFW\lfw-deepfunneled\Roger_Federer\Roger_Federer_0004.jpg,data\LFW\lfw-deepfunneled\Roger_Federer\Roger_Federer_0012.jpg,1
data\LFW\lfw-deepfunneled\Roger_Moore\Roger_Moore_0003.jpg,data\LFW\lfw-deepfunneled\Roger_Moore\Roger_Moore_0005.jpg,1
data\LFW\lfw-deepfunneled\Rogerio_Romero\Rogerio_Romero_0001.jpg,data\LFW\lfw-deepfunneled\Rogerio_Romero\Rogerio_Romero_0002.jpg,1
data\LFW\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0001.jpg,data\LFW\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0031.jpg,1
data\LFW\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0007.jpg,data\LFW\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0015.jpg,1
data\LFW\lfw-deepfunneled\Roman_Polanski\Roman_Polanski_0002.jpg,data\LFW\lfw-deepfunneled\Roman_Polanski\Roman_Polanski_0005.jpg,1
data\LFW\lfw-deepfunneled\Roseanne_Barr\Roseanne_Barr_0001.jpg,data\LFW\lfw-deepfunneled\Roseanne_Barr\Roseanne_Barr_0002.jpg,1
data\LFW\lfw-deepfunneled\Roseanne_Barr\Roseanne_Barr_0001.jpg,data\LFW\lfw-deepfunneled\Roseanne_Barr\Roseanne_Barr_0003.jpg,1
data\LFW\lfw-deepfunneled\Ruben_Studdard\Ruben_Studdard_0001.jpg,data\LFW\lfw-deepfunneled\Ruben_Studdard\Ruben_Studdard_0002.jpg,1
data\LFW\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0001.jpg,data\LFW\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0009.jpg,1
data\LFW\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0002.jpg,data\LFW\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0006.jpg,1
data\LFW\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0005.jpg,data\LFW\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0010.jpg,1
data\LFW\lfw-deepfunneled\Rudolph_Giuliani\Rudolph_Giuliani_0006.jpg,data\LFW\lfw-deepfunneled\Rudolph_Giuliani\Rudolph_Giuliani_0017.jpg,1
data\LFW\lfw-deepfunneled\Ruth_Dreifuss\Ruth_Dreifuss_0001.jpg,data\LFW\lfw-deepfunneled\Ruth_Dreifuss\Ruth_Dreifuss_0002.jpg,1
data\LFW\lfw-deepfunneled\Ruth_Harlow\Ruth_Harlow_0001.jpg,data\LFW\lfw-deepfunneled\Ruth_Harlow\Ruth_Harlow_0002.jpg,1
data\LFW\lfw-deepfunneled\Saburo_Kawabuchi\Saburo_Kawabuchi_0001.jpg,data\LFW\lfw-deepfunneled\Saburo_Kawabuchi\Saburo_Kawabuchi_0002.jpg,1
data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0001.jpg,data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0004.jpg,1
data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0002.jpg,data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0003.jpg,1
data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0002.jpg,data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0004.jpg,1
data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0003.jpg,data\LFW\lfw-deepfunneled\Sachiko_Yamada\Sachiko_Yamada_0004.jpg,1
data\LFW\lfw-deepfunneled\Sadie_Frost\Sadie_Frost_0002.jpg,data\LFW\lfw-deepfunneled\Sadie_Frost\Sadie_Frost_0003.jpg,1
data\LFW\lfw-deepfunneled\Saeb_Erekat\Saeb_Erekat_0001.jpg,data\LFW\lfw-deepfunneled\Saeb_Erekat\Saeb_Erekat_0002.jpg,1
data\LFW\lfw-deepfunneled\Sally_Ride\Sally_Ride_0001.jpg,data\LFW\lfw-deepfunneled\Sally_Ride\Sally_Ride_0002.jpg,1
data\LFW\lfw-deepfunneled\Sam_Bith\Sam_Bith_0001.jpg,data\LFW\lfw-deepfunneled\Sam_Bith\Sam_Bith_0002.jpg,1
data\LFW\lfw-deepfunneled\Sam_Torrance\Sam_Torrance_0002.jpg,data\LFW\lfw-deepfunneled\Sam_Torrance\Sam_Torrance_0003.jpg,1
data\LFW\lfw-deepfunneled\Samira_Makhmalbaf\Samira_Makhmalbaf_0001.jpg,data\LFW\lfw-deepfunneled\Samira_Makhmalbaf\Samira_Makhmalbaf_0002.jpg,1
data\LFW\lfw-deepfunneled\Sammy_Sosa\Sammy_Sosa_0001.jpg,data\LFW\lfw-deepfunneled\Sammy_Sosa\Sammy_Sosa_0002.jpg,1
data\LFW\lfw-deepfunneled\Sandra_Bullock\Sandra_Bullock_0001.jpg,data\LFW\lfw-deepfunneled\Sandra_Bullock\Sandra_Bullock_0004.jpg,1
data\LFW\lfw-deepfunneled\Sandra_Bullock\Sandra_Bullock_0002.jpg,data\LFW\lfw-deepfunneled\Sandra_Bullock\Sandra_Bullock_0004.jpg,1
data\LFW\lfw-deepfunneled\Sandra_Bullock\Sandra_Bullock_0003.jpg,data\LFW\lfw-deepfunneled\Sandra_Bullock\Sandra_Bullock_0004.jpg,1
data\LFW\lfw-deepfunneled\Sarah_Hughes\Sarah_Hughes_0001.jpg,data\LFW\lfw-deepfunneled\Sarah_Hughes\Sarah_Hughes_0002.jpg,1
data\LFW\lfw-deepfunneled\Sarah_Hughes\Sarah_Hughes_0001.jpg,data\LFW\lfw-deepfunneled\Sarah_Hughes\Sarah_Hughes_0006.jpg,1
data\LFW\lfw-deepfunneled\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0002.jpg,data\LFW\lfw-deepfunneled\Sarah_Michelle_Gellar\Sarah_Michelle_Gellar_0003.jpg,1
data\LFW\lfw-deepfunneled\Scott_Peterson\Scott_Peterson_0001.jpg,data\LFW\lfw-deepfunneled\Scott_Peterson\Scott_Peterson_0003.jpg,1
data\LFW\lfw-deepfunneled\Scott_Peterson\Scott_Peterson_0004.jpg,data\LFW\lfw-deepfunneled\Scott_Peterson\Scott_Peterson_0005.jpg,1
data\LFW\lfw-deepfunneled\Scott_Wolf\Scott_Wolf_0001.jpg,data\LFW\lfw-deepfunneled\Scott_Wolf\Scott_Wolf_0002.jpg,1
data\LFW\lfw-deepfunneled\Sean_Hayes\Sean_Hayes_0001.jpg,data\LFW\lfw-deepfunneled\Sean_Hayes\Sean_Hayes_0002.jpg,1
data\LFW\lfw-deepfunneled\Sebastien_Grosjean\Sebastien_Grosjean_0001.jpg,data\LFW\lfw-deepfunneled\Sebastien_Grosjean\Sebastien_Grosjean_0003.jpg,1
data\LFW\lfw-deepfunneled\Sebastien_Grosjean\Sebastien_Grosjean_0002.jpg,data\LFW\lfw-deepfunneled\Sebastien_Grosjean\Sebastien_Grosjean_0004.jpg,1
data\LFW\lfw-deepfunneled\Sepp_Blatter\Sepp_Blatter_0001.jpg,data\LFW\lfw-deepfunneled\Sepp_Blatter\Sepp_Blatter_0002.jpg,1
data\LFW\lfw-deepfunneled\Sepp_Blatter\Sepp_Blatter_0003.jpg,data\LFW\lfw-deepfunneled\Sepp_Blatter\Sepp_Blatter_0004.jpg,1
data\LFW\lfw-deepfunneled\Serena_Williams\Serena_Williams_0017.jpg,data\LFW\lfw-deepfunneled\Serena_Williams\Serena_Williams_0052.jpg,1
data\LFW\lfw-deepfunneled\Sergei_Ivanov\Sergei_Ivanov_0001.jpg,data\LFW\lfw-deepfunneled\Sergei_Ivanov\Sergei_Ivanov_0005.jpg,1
data\LFW\lfw-deepfunneled\Sergio_Garcia\Sergio_Garcia_0001.jpg,data\LFW\lfw-deepfunneled\Sergio_Garcia\Sergio_Garcia_0002.jpg,1
data\LFW\lfw-deepfunneled\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0005.jpg,data\LFW\lfw-deepfunneled\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0006.jpg,1
data\LFW\lfw-deepfunneled\Shane_Warne\Shane_Warne_0001.jpg,data\LFW\lfw-deepfunneled\Shane_Warne\Shane_Warne_0002.jpg,1
data\LFW\lfw-deepfunneled\Sharon_Davis\Sharon_Davis_0001.jpg,data\LFW\lfw-deepfunneled\Sharon_Davis\Sharon_Davis_0002.jpg,1
data\LFW\lfw-deepfunneled\Sharon_Frey\Sharon_Frey_0001.jpg,data\LFW\lfw-deepfunneled\Sharon_Frey\Sharon_Frey_0002.jpg,1
data\LFW\lfw-deepfunneled\Sheila_Copps\Sheila_Copps_0001.jpg,data\LFW\lfw-deepfunneled\Sheila_Copps\Sheila_Copps_0003.jpg,1
data\LFW\lfw-deepfunneled\Sheila_Fraser\Sheila_Fraser_0001.jpg,data\LFW\lfw-deepfunneled\Sheila_Fraser\Sheila_Fraser_0002.jpg,1
data\LFW\lfw-deepfunneled\Sheryl_Crow\Sheryl_Crow_0003.jpg,data\LFW\lfw-deepfunneled\Sheryl_Crow\Sheryl_Crow_0008.jpg,1
data\LFW\lfw-deepfunneled\Shia_LaBeouf\Shia_LaBeouf_0001.jpg,data\LFW\lfw-deepfunneled\Shia_LaBeouf\Shia_LaBeouf_0002.jpg,1
data\LFW\lfw-deepfunneled\Shimon_Peres\Shimon_Peres_0002.jpg,data\LFW\lfw-deepfunneled\Shimon_Peres\Shimon_Peres_0006.jpg,1
data\LFW\lfw-deepfunneled\Sila_Calderon\Sila_Calderon_0001.jpg,data\LFW\lfw-deepfunneled\Sila_Calderon\Sila_Calderon_0003.jpg,1
data\LFW\lfw-deepfunneled\Silvan_Shalom\Silvan_Shalom_0001.jpg,data\LFW\lfw-deepfunneled\Silvan_Shalom\Silvan_Shalom_0006.jpg,1
data\LFW\lfw-deepfunneled\Silvia_Farina_Elia\Silvia_Farina_Elia_0001.jpg,data\LFW\lfw-deepfunneled\Silvia_Farina_Elia\Silvia_Farina_Elia_0002.jpg,1
data\LFW\lfw-deepfunneled\Silvia_Farina_Elia\Silvia_Farina_Elia_0001.jpg,data\LFW\lfw-deepfunneled\Silvia_Farina_Elia\Silvia_Farina_Elia_0003.jpg,1
data\LFW\lfw-deepfunneled\Slobodan_Milosevic\Slobodan_Milosevic_0002.jpg,data\LFW\lfw-deepfunneled\Slobodan_Milosevic\Slobodan_Milosevic_0003.jpg,1
data\LFW\lfw-deepfunneled\Sonia_Gandhi\Sonia_Gandhi_0001.jpg,data\LFW\lfw-deepfunneled\Sonia_Gandhi\Sonia_Gandhi_0003.jpg,1
data\LFW\lfw-deepfunneled\Sonia_Gandhi\Sonia_Gandhi_0002.jpg,data\LFW\lfw-deepfunneled\Sonia_Gandhi\Sonia_Gandhi_0003.jpg,1
data\LFW\lfw-deepfunneled\Stacy_Dragila\Stacy_Dragila_0001.jpg,data\LFW\lfw-deepfunneled\Stacy_Dragila\Stacy_Dragila_0002.jpg,1
data\LFW\lfw-deepfunneled\Stephen_Daldry\Stephen_Daldry_0001.jpg,data\LFW\lfw-deepfunneled\Stephen_Daldry\Stephen_Daldry_0002.jpg,1
data\LFW\lfw-deepfunneled\Stephen_Friedman\Stephen_Friedman_0001.jpg,data\LFW\lfw-deepfunneled\Stephen_Friedman\Stephen_Friedman_0002.jpg,1
data\LFW\lfw-deepfunneled\Steve_Ballmer\Steve_Ballmer_0001.jpg,data\LFW\lfw-deepfunneled\Steve_Ballmer\Steve_Ballmer_0002.jpg,1
data\LFW\lfw-deepfunneled\Steve_Ballmer\Steve_Ballmer_0002.jpg,data\LFW\lfw-deepfunneled\Steve_Ballmer\Steve_Ballmer_0003.jpg,1
data\LFW\lfw-deepfunneled\Steve_Mariucci\Steve_Mariucci_0001.jpg,data\LFW\lfw-deepfunneled\Steve_Mariucci\Steve_Mariucci_0002.jpg,1
data\LFW\lfw-deepfunneled\Steve_Mariucci\Steve_Mariucci_0002.jpg,data\LFW\lfw-deepfunneled\Steve_Mariucci\Steve_Mariucci_0003.jpg,1
